Open.Houses,Photo,MLS,AR,Type,S,Address,City,BR,Baths.FTHQ.,SqFt,LP...SqFt,LP,SP,HOD,Lot.Sz,YB,DOM,X..of.Units,Change.Date,latitude,longitude,unit_count,Units_used,Pred_Unit_Rent,GPR_Monthly,EGI_Monthly,EGI_Annual,Expense_Size_Band,Expense_Size_Multiplier,Est_Expense_per_Unit_Annual,Annual_Expenses_Total,NOI_Monthly,NOI_Annual,Price_Used,Cap_Rate,Cap_Rate_Pct,Vacancy_Assumed,Benchmark_Base_perUnit_Annual,Benchmark_Notes
,36.0,PW20050705MR,469,INC,S,1191 1193 W 10th  ,POMONA,,2.00 (0 0 0 0),1570.0,$285.83,"$448,750","$445,000",$0.00,"6,837",1961.0,77,2.0,06/09/2020,,,,2.0,1629.41,3258.82,3095.879,37150.547999999995,<50,1.18,10030.0,20060.0,1424.212333333333,17090.547999999995,445000,0.038405725842696616,3.8405725842696614,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,9.0,PW20096689MR,1795,INC,S,382  N Palm AVE ,UPLAND,,2.00 (0 0 0 0),1497.0,$367.40,"$550,000","$550,000",,"6,569",1954.0,23,2.0,07/31/2020,34.0986507,-117.6536643,,2.0,1644.48,3288.96,3124.5119999999997,37494.144,<50,1.18,10030.0,20060.0,1452.8453333333334,17434.144,550000,0.031698443636363635,3.1698443636363636,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,17.0,PW20105469MR,1543,INC,S,917  N Vineyard AVE ,ONTARIO,9.0,5.00 (0 0 0 0),4000.0,$275,"$1,100,000","$1,030,000",$0.00,"25,500",1963.0,40,4.0,10/21/2020,34.0748351,-117.611098,,4.0,1722.98,6891.92,6547.324,78567.88799999999,<50,1.18,10030.0,40120.0,3203.990666666666,38447.88799999999,1030000,0.037328046601941736,3.732804660194174,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,18.0,PW20166492MR,469,INC,S,406  W Mckinley AVE ,POMONA,,2.00 (0 0 0 0),2023.0,$286.21,"$579,000","$635,000",$0.00,"7,695",1954.0,11,2.0,09/29/2020,34.076408,-117.756737,,2.0,1792.95,3585.9,3406.605,40879.26,<50,1.18,10030.0,20060.0,1734.9383333333335,20819.260000000002,635000,0.03278623622047244,3.2786236220472444,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,13.0,PW20171966MR,469,INC,S,795 & 793 W 7th ST ,POMONA,,2.00 (0 0 0 0),1744.0,$268.92,"$469,000","$480,000",$0.00,"7,850",1944.0,109,2.0,04/30/2021,,,,2.0,1842.16,3684.32,3500.104,42001.248,<50,1.18,10030.0,20060.0,1828.4373333333333,21941.248,480000,0.045710933333333335,4.571093333333334,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,30.0,PW20219068MR,469,INC,S,655  N Towne AVE ,POMONA,,2.00 (0 0 0 0),1398.0,$361.23,"$505,000","$525,000",$0.00,"10,225",1914.0,63,1.0,05/16/2021,34.064557,-117.7417314,,1.0,2030.49,2030.49,1928.9655,23147.586,<50,1.18,10030.0,10030.0,1093.1321666666665,13117.586,525000,0.024985878095238095,2.4985878095238094,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,53.0,PW20239096MR,469,INC,S,1040  E Kingsley AVE ,POMONA,,3.00 (0 0 0 0),1801.0,$315.94,"$569,000","$613,000",$0.00,"10,952",1930.0,11,3.0,02/06/2021,34.066525,-117.730567,,3.0,1689.43,5068.29,4814.8755,57778.506,<50,1.18,10030.0,30090.0,2307.3755,27688.506,613000,0.04516885154975531,4.5168851549755304,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,PW20243012MR,469,INC,S,2347   Angela ST ,POMONA,,4.00 (0 0 0 0),4339.0,$204.89,"$889,000","$873,880",,"7,159",1965.0,11,4.0,01/08/2021,34.0290011,-117.7464515,,4.0,1873.14,7492.56,7117.932,85415.184,<50,1.18,10030.0,40120.0,3774.5986666666663,45295.183999999994,873880,0.05183226987687096,5.183226987687096,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,26.0,PW20250983MR,1543,INC,S,116  W Maitland ST ,ONTARIO,,3.00 (0 0 0 0),1250.0,$372,"$465,000","$495,000",$0.00,"9,072",1948.0,12,2.0,02/09/2021,34.053684,-117.6514667,,2.0,1685.97,3371.94,3203.343,38440.115999999995,<50,1.18,10030.0,20060.0,1531.6763333333329,18380.115999999995,495000,0.037131547474747464,3.7131547474747464,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,9.0,PW21001450MR,1627,INC,S,8711   Lomita DR ,RANCHO CUCAMONGA,,7.00 (0 0 0 0),3598.0,$313.75,"$1,128,888","$1,070,013",,"10,454",1973.0,65,4.0,05/19/2021,34.1235067,-117.6158165,,4.0,2016.96,8067.84,7664.447999999999,91973.37599999999,<50,1.18,10030.0,40120.0,4321.1146666666655,51853.37599999999,1070013,0.04846051029286559,4.846051029286559,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,PW21004137MR,469,INC,S,648   Abbey LN ,POMONA,,3.00 (0 0 0 0),4370.0,$268.65,"$1,174,000","$1,150,000",$0.00,"7,807",1964.0,106,5.0,05/17/2021,34.0657096,-117.7217496,,5.0,1828.21,9141.05,8683.9975,104207.97,<50,1.18,10030.0,50150.0,4504.830833333333,54057.97,1150000,0.04700693043478261,4.700693043478261,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,34.0,PW21071930MR,1795,INC,S,530  E 9th ST ,UPLAND,,6.00 (0 0 0 0),5438.0,$242.74,"$1,320,000","$1,260,000",,"21,000",1954.0,24,5.0,05/17/2021,34.0961696,-117.6474418,,5.0,1836.68,9183.4,8724.23,104690.76,<50,1.18,10030.0,50150.0,4545.063333333333,54540.759999999995,1260000,0.043286317460317456,4.328631746031745,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,18.0,PW21080775MR,1543,INC,S,723  W Maitland ST ,ONTARIO,,2.00 (0 0 0 0),1868.0,$347.43,"$649,000","$652,000",$0.00,"7,938",1962.0,4,2.0,05/22/2021,34.0534981,-117.661277,,2.0,1867.55,3735.1,3548.345,42580.14,<50,1.18,10030.0,20060.0,1876.6783333333333,22520.14,652000,0.03454009202453988,3.454009202453988,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,20.0,PW21082632MR,1543,INC,S,723  W Maitland ST ,ONTARIO,4.0,2.00 (2 0 0 0),1802.0,$360.16,"$649,000","$652,000",$0.00,"7,938",1962.0,5,,05/22/2021,34.0534981,-117.661277,,1.0,1940.48,1940.48,1843.456,22121.471999999998,<50,1.18,10030.0,10030.0,1007.6226666666665,12091.471999999998,652000,0.018545202453987726,1.8545202453987726,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,4.0,RS18021382MR,469,INC,S,809  N Eleanor ST ,POMONA,,1.00 (0 0 0 0),1260.0,$297.62,"$375,000","$368,000",,"4,312",1924.0,28,2.0,06/05/2018,34.0656312,-117.7439629,,2.0,1602.1,3204.2,3043.99,36527.88,<50,1.18,10030.0,20060.0,1372.323333333333,16467.879999999997,368000,0.04474967391304347,4.4749673913043475,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,26.0,RS18297689MR,469,INC,S,963   Price AVE ,POMONA,,5.00 (0 0 0 0),3778.0,$192.96,"$729,000","$730,000",$0.00,"10,871",1946.0,74,5.0,04/25/2019,34.0990195,-117.73369643092909,,5.0,1574.87,7874.349999999999,7480.632499999999,89767.58999999998,<50,1.18,10030.0,50150.0,3301.465833333332,39617.58999999998,730000,0.05427067123287669,5.427067123287669,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,3.0,RS20026717MR,469,INC,S,973  N Eleanor ST ,POMONA,,1.00 (0 0 0 0),1920.0,$254.69,"$489,000","$494,500",,"2,907",1928.0,8,2.0,03/19/2020,34.0672592,-117.7440246,,2.0,1800.11,3600.22,3420.209,41042.508,<50,1.18,10030.0,20060.0,1748.5423333333335,20982.508,494500,0.042431765419615776,4.243176541961578,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,12.0,RS21039585MR,469,INC,S,1357   Phillips BLVD ,POMONA,,6.00 (0 0 0 0),5336.0,$234.07,"$1,249,000","$1,250,000",,"12,350",1997.0,64,3.0,05/19/2021,34.0456112,-117.7684361,,3.0,2290.82,6872.460000000001,6528.837,78346.04400000001,<50,1.18,10030.0,30090.0,4021.337000000001,48256.04400000001,1250000,0.03860483520000001,3.8604835200000007,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,SC20246212MR,469,INC,S,2424   Angela ST ,POMONA,,7.00 (0 0 0 0),3828.0,$218.91,"$838,000","$800,000",$0.00,"7,153",1965.0,56,4.0,04/08/2021,34.0271133,-117.7457126,,4.0,1914.31,7657.24,7274.378,87292.536,<50,1.18,10030.0,40120.0,3931.044666666666,47172.53599999999,800000,0.05896566999999999,5.896566999999999,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,3.0,SR18002718CN,469,INC,S,772  W 9TH ST ,Pomona,, (0 0 0 0),2735.0,$182.45,"$499,000","$575,000",$0.00,"8,978",1909.0,11,2.0,03/15/2018,34.0512165,-117.7572873,,2.0,1811.47,3622.94,3441.7929999999997,41301.515999999996,<50,1.18,10030.0,20060.0,1770.126333333333,21241.515999999996,575000,0.03694176695652173,3.694176695652173,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,SR18035407CN,1543,INC,S,813  N CAMPUS AVE ,Ontario,, (0 0 0 0),1452.0,$247.25,"$359,000","$381,000",$0.00,"4,600",1956.0,113,2.0,06/07/2018,,,,2.0,1687.96,3375.92,3207.124,38485.488,<50,1.18,10030.0,20060.0,1535.457333333333,18425.487999999998,381000,0.048360860892388446,4.836086089238845,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,31.0,SR19274490CN,1543,INC,S,1377  S Sultana AVE ,ONTARIO,4.0,2.00 (0 0 0 0),1560.0,$319.87,"$499,000","$465,000",,"7,109",1953.0,34,2.0,10/31/2022,34.0487156,-117.6459285,,2.0,2020.33,4040.66,3838.6269999999995,46063.52399999999,<50,1.18,10030.0,20060.0,2166.9603333333325,26003.52399999999,465000,0.05592155698924729,5.59215569892473,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,15.0,SR20044290CN,469,INC,S,860  W 7th ST ,POMONA,4.0,2.00 (0 0 0 0),1560.0,$275.64,"$430,000","$407,000",,"5,550",1959.0,68,2.0,07/16/2020,34.0530045,-117.7582362,,2.0,1663.87,3327.74,3161.3529999999996,37936.236,<50,1.18,10030.0,20060.0,1489.686333333333,17876.235999999997,407000,0.043921955773955766,4.392195577395577,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,15.0,SR20106391CN,469,INC,S,1690  E 7th ST ,POMONA,5.0,4.00 (4 0 0 0),2494.0,$340.82,"$850,000","$825,000",$0.00,"37,279",1921.0,17,,09/14/2020,34.0538801,-117.7228276,,1.0,1819.84,1819.84,1728.8479999999997,20746.175999999996,<50,1.18,10030.0,10030.0,893.0146666666664,10716.175999999996,825000,0.012989304242424237,1.2989304242424238,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,14.0,TR17180921MR,1627,INC,S,9417   19th ST ,RANCHO CUCAMONGA,,2.00 (0 0 0 0),3600.0,$361.11,"$1,299,999","$1,299,000",$0.00,"98,010",1954.0,44,6.0,03/08/2019,34.132612,-117.6001795,,6.0,1630.91,9785.460000000001,9296.187,111554.244,<50,1.18,10030.0,60180.0,4281.187000000001,51374.244000000006,1299000,0.03954907159353349,3.954907159353349,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,8.0,TR17244549MR,469,INC,S,2002   Via Lido PL ,POMONA,6.0,4.00 (4 0 0 0),2044.0,$283.76,"$580,000","$569,000",$0.00,"7,703",1962.0,67,1.0,04/26/2018,34.0788064,-117.7442891,,1.0,2317.67,2317.67,2201.7865,26421.438000000002,<50,1.18,10030.0,10030.0,1365.953166666667,16391.438000000002,569000,0.028807448154657297,2.8807448154657296,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,8.0,TR17245279MR,469,INC,S,2002   Via Lido PL ,POMONA,, (0 0 0 0),2044.0,$283.76,"$580,000","$569,000",,"7,703",1962.0,67,2.0,04/26/2018,34.0788064,-117.7442891,,2.0,1653.76,3307.52,3142.144,37705.727999999996,<50,1.18,10030.0,20060.0,1470.477333333333,17645.727999999996,569000,0.031011824253075564,3.1011824253075564,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,19.0,TR18008333MR,469,INC,S,804  E 9th ST ,POMONA,, (0 0 0 0),3240.0,$369.72,"$1,197,900","$1,175,000",,"14,163",1961.0,67,5.0,04/06/2018,34.0516147,-117.7409499,,5.0,1546.04,7730.2,7343.69,88124.28,<50,1.18,10030.0,50150.0,3164.523333333333,37974.28,1175000,0.03231853617021276,3.2318536170212764,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,11.0,TR18019211MR,1543,INC,S,3161   INLAND EMPIRE  ,ONTARIO,, (0 0 0 0),3886.0,$244.47,"$950,000","$957,500",,"13,386",1987.0,18,4.0,03/31/2018,34.0703961,-117.5829819,,4.0,1810.19,7240.76,6878.722,82544.66399999999,<50,1.18,10030.0,40120.0,3535.388666666666,42424.66399999999,957500,0.04430774308093994,4.430774308093994,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,16.0,TR18027908MR,1543,INC,S,1354   Virginia AVE ,ONTARIO,,4.00 (0 0 0 0),3344.0,$254.19,"$850,000","$880,000",$0.00,"7,200",1963.0,14,4.0,03/18/2018,34.0828637,-117.6303766,,4.0,1556.19,6224.76,5913.522,70962.264,<50,1.18,10030.0,40120.0,2570.1886666666664,30842.263999999996,880000,0.03504802727272727,3.5048027272727267,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,TR18043246MR,1455,INC,S,5193   Canoga ST ,MONTCLAIR,, (0 0 0 0),3968.0,$216.23,"$858,000","$845,000",$0.00,"7,320",1964.0,12,4.0,04/03/2018,34.0658437,-117.6922146,,4.0,1603.15,6412.6,6091.97,73103.64,<50,1.18,10030.0,40120.0,2748.6366666666668,32983.64,845000,0.03903389349112426,3.903389349112426,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,19.0,TR18060333MR,469,INC,S,576   Texas ST ,POMONA,, (0 0 0 0),1764.0,$260.20,"$459,000","$440,000",$0.00,"7,680",1890.0,117,2.0,09/20/2018,34.0650323,-117.7586829,,2.0,1560.21,3120.42,2964.399,35572.788,<50,1.18,10030.0,20060.0,1292.7323333333334,15512.788,440000,0.03525633636363636,3.5256336363636365,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,17.0,TR18065735MR,469,INC,S,1377   Abbey LN ,POMONA,, (0 0 0 0),3592.0,$219.65,"$789,000","$789,000",,"7,430",1961.0,33,4.0,05/17/2018,34.0659078,-117.7222738,,4.0,1537.42,6149.68,5842.196,70106.352,<50,1.18,10030.0,40120.0,2498.8626666666664,29986.352,789000,0.03800551584283904,3.800551584283904,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,26.0,TR18081952MR,469,INC,S,2423   Angela ST ,POMONA,, (0 0 0 0),3916.0,$183.86,"$720,000","$765,000",,"7,199",1964.0,16,4.0,05/30/2018,34.0273755,-117.7463875,,4.0,1663.47,6653.88,6321.186,75854.23199999999,<50,1.18,10030.0,40120.0,2977.8526666666658,35734.23199999999,765000,0.04671141437908495,4.671141437908495,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,19.0,TR18094096MR,469,INC,S,515  E Pasadena ST ,POMONA,, (0 0 0 0),4242.0,$200.38,"$850,000","$835,000",,"9,025",1927.0,8,6.0,05/18/2018,34.063981,-117.7411063,,6.0,1513.68,9082.08,8627.975999999999,103535.71199999998,<50,1.18,10030.0,60180.0,3612.9759999999987,43355.711999999985,835000,0.051923008383233514,5.1923008383233515,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,10.0,TR18121060MR,1543,INC,S,1036  E Elma ST #A-B-C,ONTARIO,, (0 0 0 0),2175.0,$298.85,"$650,000","$650,000",$0.00,"5,292",1962.0,22,3.0,06/25/2018,34.0661602,-117.6333958,,3.0,1613.01,4839.03,4597.0785,55164.941999999995,<50,1.18,10030.0,30090.0,2089.5784999999996,25074.941999999995,650000,0.03857683384615384,3.8576833846153837,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,33.0,TR18143019MR,1543,INC,S,1540  N Hope AVE ,ONTARIO,, (0 0 0 0),2931.0,$272.91,"$799,900","$800,000",$0.00,"7,950",2005.0,6,3.0,07/31/2018,34.0866583,-117.6375974,,3.0,1900.35,5701.049999999999,5415.9974999999995,64991.969999999994,<50,1.18,10030.0,30090.0,2908.4974999999995,34901.969999999994,800000,0.04362746249999999,4.362746249999999,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,2.0,TR18163647MR,1543,INC,S,404  W Phillips ST ,ONTARIO,, (0 0 0 0),2400.0,$260.42,"$625,000","$613,000",$0.00,"10,800",1955.0,43,3.0,11/27/2018,34.0501943,-117.6548916,,3.0,1581.0,4743.0,4505.849999999999,54070.2,<50,1.18,10030.0,30090.0,1998.3499999999997,23980.199999999997,613000,0.03911941272430668,3.9119412724306684,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,50.0,TR18170206MR,469,INC,S,1040  S Park AVE ,POMONA,, (0 0 0 0),2054.0,$277.51,"$570,000","$550,000",$0.00,"7,338",2006.0,11,2.0,08/09/2018,34.0500666,-117.754126,,2.0,2009.46,4018.92,3817.9739999999997,45815.687999999995,<50,1.18,10030.0,20060.0,2146.3073333333327,25755.687999999995,550000,0.046828523636363625,4.682852363636362,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,17.0,TR18173531MR,469,INC,S,580  E Kingsley AVE ,POMONA,, (0 0 0 0),1500.0,$320,"$480,000","$453,000",,"11,097",1921.0,27,2.0,10/01/2018,34.0662854,-117.742156,,2.0,1574.0,3148.0,2990.6,35887.2,<50,1.18,10030.0,20060.0,1318.9333333333332,15827.199999999997,453000,0.03493863134657836,3.493863134657836,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,63.0,TR18176597MR,469,INC,S,275  W Phillips BLVD ,POMONA,, (0 0 0 0),1977.0,$227.62,"$450,000","$450,000",$0.00,"6,501",1947.0,8,3.0,08/15/2018,34.0442391,-117.7514575,,3.0,1605.37,4816.11,4575.304499999999,54903.653999999995,<50,1.18,10030.0,30090.0,2067.8044999999997,24813.653999999995,450000,0.05514145333333332,5.514145333333332,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,2.0,TR18182901MR,469,INC,S,844  E Mission BLVD ,POMONA,, (0 0 0 0),5351.0,$165.95,"$888,000","$883,000",,"12,485",1946.0,25,6.0,11/29/2018,34.0552681,-117.7403051,,6.0,1564.16,9384.960000000001,8915.712000000001,106988.54400000002,<50,1.18,10030.0,60180.0,3900.712000000002,46808.54400000002,883000,0.053010808607021544,5.301080860702155,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,16.0,TR18184732MR,469,INC,S,911  E 6th ST ,POMONA,,4.00 (0 0 0 0),2236.0,$281.22,"$628,800","$612,500",$0.00,"8,177",1952.0,93,4.0,01/08/2019,34.0545607,-117.7387517,,4.0,1509.19,6036.76,5734.922,68819.064,<50,1.18,10030.0,40120.0,2391.5886666666665,28699.064,612500,0.04685561469387755,4.685561469387755,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,4.0,TR18188672MR,469,INC,S,2444   Angela ST ,POMONA,, (0 0 0 0),3818.0,$198.53,"$758,000","$723,000",$0.00,"7,241",1963.0,45,4.0,09/20/2018,34.027118,-117.745367,,4.0,1666.41,6665.64,6332.358,75988.296,<50,1.18,10030.0,40120.0,2989.0246666666667,35868.296,723000,0.04961036791147995,4.961036791147995,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,4.0,TR18189304MR,1543,INC,S,5357   Howard ST #B1.B2,ONTARIO,, (0 0 0 0),1728.0,$259.26,"$448,000","$407,333",$0.00,"10,209",1975.0,38,2.0,10/16/2018,,,,2.0,1707.04,3414.08,3243.3759999999997,38920.511999999995,<50,1.18,10030.0,20060.0,1571.709333333333,18860.511999999995,407333,0.04630244050936211,4.630244050936211,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,4.0,TR18195307MR,1543,INC,S,5357   Howard ST #C1.C2,ONTARIO,, (0 0 0 0),1728.0,$259.26,"$448,000","$407,333",$0.00,"10,209",1975.0,39,2.0,10/16/2018,,,,2.0,1707.04,3414.08,3243.3759999999997,38920.511999999995,<50,1.18,10030.0,20060.0,1571.709333333333,18860.511999999995,407333,0.04630244050936211,4.630244050936211,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,TR18195325MR,1543,INC,S,5357   Howard ST #D1.D2,ONTARIO,, (0 0 0 0),1728.0,$259.26,"$448,000","$407,333",$0.00,"10,168",1975.0,39,2.0,10/16/2018,,,,2.0,1707.04,3414.08,3243.3759999999997,38920.511999999995,<50,1.18,10030.0,20060.0,1571.709333333333,18860.511999999995,407333,0.04630244050936211,4.630244050936211,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,26.0,TR18203519MR,469,INC,S,911   Sheridan AVE ,POMONA,,4.00 (0 0 0 0),2888.0,$176.59,"$510,000","$505,000",$0.00,"12,932",1882.0,151,2.0,02/22/2019,34.0678932,-117.726387,,2.0,1853.95,3707.9,3522.505,42270.06,<50,1.18,10030.0,20060.0,1850.8383333333331,22210.059999999998,505000,0.043980316831683165,4.398031683168316,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,TR18222676MR,469,INC,S,2436   Angela ST ,POMONA,,5.00 (0 0 0 0),3970.0,$193.45,"$768,000","$765,000",$0.00,"7,200",1964.0,101,4.0,03/05/2019,34.0271161,-117.7455052,,4.0,1673.23,6692.92,6358.273999999999,76299.288,<50,1.18,10030.0,40120.0,3014.940666666667,36179.288,765000,0.04729318692810457,4.729318692810457,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,TR18243456MR,1543,INC,S,810  E Cedar ST ,ONTARIO,,8.00 (0 0 0 0),3937.0,$273.05,"$1,075,000","$1,050,000",$0.00,"10,890",1989.0,120,4.0,03/14/2019,34.0374113,-117.6399391,,4.0,1906.2,7624.8,7243.5599999999995,86922.72,<50,1.18,10030.0,40120.0,3900.226666666667,46802.72,1050000,0.04457401904761905,4.4574019047619045,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,TR18263230MR,1543,INC,S,902  E Elma ST ,ONTARIO,, (0 0 0 0),992.0,$433.47,"$430,000","$425,000",$0.00,"6,704",1928.0,0,2.0,12/21/2018,,,,2.0,1475.87,2951.74,2804.153,33649.835999999996,<50,1.18,10030.0,20060.0,1132.486333333333,13589.835999999996,425000,0.03197608470588234,3.197608470588234,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,6.0,TR18280781MR,1627,INC,S,8768   Lomita DR ,RANCHO CUCAMONGA,,7.00 (0 0 0 0),3598.0,$249.86,"$899,000","$899,000",,"9,017",1973.0,41,4.0,02/26/2019,34.1236749,-117.6148285,,4.0,1828.12,7312.48,6946.855999999999,83362.27199999998,<50,1.18,10030.0,40120.0,3603.5226666666654,43242.27199999998,899000,0.04810041379310343,4.810041379310343,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,3.0,TR18283030MR,1543,INC,S,1120   Elma ST #3,ONTARIO,,3.00 (0 0 0 0),2310.0,$283.98,"$656,000","$650,000",,"6,300",1955.0,51,3.0,04/30/2019,34.0660874,-117.6313125,,3.0,1579.41,4738.2300000000005,4501.3185,54015.822,<50,1.18,10030.0,30090.0,1993.8185,23925.822,650000,0.036808956923076924,3.6808956923076925,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,TR19046786MR,469,INC,S,321  W 11th ST ,POMONA,,3.00 (0 0 0 0),2447.0,$224.77,"$550,000","$520,000",$0.00,"7,719",1958.0,45,2.0,06/24/2019,34.0496785,-117.752335,,2.0,1692.64,3385.28,3216.016,38592.192,<50,1.18,10030.0,20060.0,1544.3493333333336,18532.192000000003,520000,0.03563883076923077,3.5638830769230774,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,68.0,TR19054825MR,469,INC,S,851  N Caswell AVE ,POMONA,,3.00 (0 0 0 0),1940.0,$288.14,"$559,000","$550,000",,"8,333",1923.0,12,3.0,06/21/2019,34.067096,-117.738938,,3.0,1560.54,4681.62,4447.539,53370.46799999999,<50,1.18,10030.0,30090.0,1940.0389999999995,23280.467999999993,550000,0.042328123636363624,4.232812363636363,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,27.0,TR19061644MR,469,INC,S,252  W Willow ST ,POMONA,,2.00 (0 0 0 0),1576.0,$355.20,"$559,800","$565,000",,"8,022",1946.0,13,2.0,05/10/2019,34.0803391,-117.756246,,2.0,1578.84,3157.68,2999.796,35997.551999999996,<50,1.18,10030.0,20060.0,1328.129333333333,15937.551999999996,565000,0.028208056637168133,2.820805663716813,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,5.0,TR19063286MR,469,INC,S,729   Washington AVE ,POMONA,,4.00 (0 0 0 0),3654.0,$205.25,"$749,990","$785,000",$0.00,"6,289",1963.0,29,4.0,05/10/2019,34.0650698,-117.7313707,,4.0,1645.8,6583.2,6254.04,75048.48,<50,1.18,10030.0,40120.0,2910.7066666666665,34928.479999999996,785000,0.04449487898089172,4.4494878980891714,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,1.0,TR19089185MR,1543,INC,S,520  S Palm AVE ,ONTARIO,,2.00 (0 0 0 0),1396.0,$286.46,"$399,900","$411,000",,"4,891",1952.0,13,2.0,05/21/2019,34.0586864,-117.6536449,,2.0,1613.22,3226.44,3065.118,36781.416,<50,1.18,10030.0,20060.0,1393.4513333333332,16721.415999999997,411000,0.040684710462287096,4.0684710462287095,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
,18.0,TR19112154MR,1543,INC,S,1205  E 4th ST ,ONTARIO,3.0,2.00 (2 0 0 0),1380.0,$275.36,"$380,000","$399,000",$0.00,"5,977",1960.0,21,,08/14/2019,34.0780668,-117.6298062,,1.0,1755.34,1755.34,1667.5729999999999,20010.875999999997,<50,1.18,10030.0,10030.0,831.7396666666664,9980.875999999997,399000,0.025014726817042598,2.50147268170426,0.05,8500.0,IE metro per-unit OPEX baseline with size scaling; no city adjustment.
