"Open Houses","Change Date","Change Type","Photo","MLS","AR","Type","S","Address","City","BR","Baths(FTHQ)","SqFt","LP $/SqFt","LP","SP","HOD","Lot Sz","YB","DOM"
"","06/13/2024","Leased","22","IG24098429MR","1543","LSE","LD","2005  E Harvard Privado  #B","ONTARIO","2","3.00 (2 0 1 0)","1,329","$1.95","$2,595","$2,595","","1,329","2001","27"
"","06/09/2023","Leased","9","IN23079589MR","1627","LSE","LD","8231   Tapia Via DR #6","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","918","$2.18","$2,000","$2,000","$0.00","1,000","1963","31"
"","05/15/2023","Leased","9","IV23021764MR","469","LSE","LD","3730   Towne Park CIR ","POMONA","3","2.00 (1 0 1 0)","1,350","$2.00","$2,695","$2,695","$0.00","1,980","1978","77"
"","04/25/2023","Leased","9","IV23051703MR","1627","LSE","LD","8558   Stoneside DR ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","800","$3.22","$2,575","$2,575","","2,000","1986","27"
"","05/26/2023","Leased","6","IV23058051MR","1455","LSE","LD","4830   Canoga ST #B","MONTCLAIR","1","1.00 (1 0 0 0)","800","$1.99","$1,595","$1,595","$0.00","16,800","1960","49"
"","07/06/2023","Leased","5","IV23059884MR","1455","LSE","LD","4830   Canoga ST #G","MONTCLAIR","2","1.00 (1 0 0 0)","950","$1.94","$1,845","$1,895","$0.00","16,800","1960","86"
"","05/26/2023","Leased","7","IV23066581MR","1455","LSE","LD","4830   Canoga ST #I","MONTCLAIR","1","1.00 (1 0 0 0)","800","$2.03","$1,625","$1,625","$0.00","16,800","1960","36"
"","06/01/2023","Leased","10","IV23082576MR","1455","LSE","LD","4830   Canoga ST #N","MONTCLAIR","2","1.00 (1 0 0 0)","950","$1.99","$1,895","$1,895","$0.00","16,800","1960","20"
"","06/23/2023","Leased","9","IV23088851MR","1627","LSE","LD","7861   Peralta RD ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,000","$3.00","$2,995","$2,995","","2,000","1984","32"
"","08/23/2023","Leased","31","IV23121272MR","1627","LSE","LD","7301   Belpine PL #1","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,354","$2.07","$2,800","$2,800","","1,400","1989","10"
"","08/07/2023","Leased","6","IV23121533MR","1627","LSE","LD","7688   Broadmoor PL ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,248","$2.24","$2,800","$2,800","$0.00","3,439","1988","27"
"","08/03/2023","Leased","8","IV23122961MR","1455","LSE","LD","4830   Canoga ST #E","MONTCLAIR","1","1.00 (1 0 0 0)","800","$2.06","$1,650","$1,650","$0.00","16,800","1960","24"
"","08/18/2023","Leased","14","IV23130152MR","1795","LSE","LD","551   D ST ","UPLAND","2","2.00 (2 0 0 0)","1,155","$2.25","$2,595","$2,500","","1,596","1980","35"
"","08/29/2023","Leased","15","IV23132963MR","1627","LSE","LD","9874   Amalfi WAY ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,037","$2.89","$2,995","$2,995","","2,000","1983","36"
"","11/21/2023","Leased","20","IV23134122MR","1795","LSE","LD","1041   Pebble Beach DR ","UPLAND","2","2.00 (2 0 0 0)","1,566","$2.55","$3,995","$3,895","","2,049","1982","124"
"","09/01/2023","Leased","11","IV23149636MR","1122","LSE","LD","5429   Oneida CT #152","CHINO","2","3.00 (2 0 1 0)","1,336","$1.87","$2,500","$2,500","$0.00","1,336","1986","13"
"","10/10/2023","Leased","16","IV23153416MR","1627","LSE","LD","10151   Arrow  #38","RANCHO CUCAMONGA","1","1.00 (1 0 0 0)","708","$2.68","$1,895","$1,895","","708","1986","55"
"","10/01/2023","Leased","35","IV23155575MR","1543","LSE","LD","1150  W Phillips ST #AP119","ONTARIO","2","2.00 (2 0 0 0)","956","$2.51","$2,400","$2,300","","2,700","1987","5"
"","10/23/2023","Leased","17","IV23163006MR","487","LSE","LD","146   Marian CT ","CLAREMONT","3","3.00 (3 0 0 0)","1,820","$1.98","$3,600","$3,600","$0.00","2,120","2023","53"
"","11/02/2023","Leased","7","IV23172688MR","1795","LSE","LD","934  W Arrow  #D","UPLAND","2","3.00 (2 0 1 0)","1,120","$2.41","$2,700","$2,700","$0.00","1,200","1984","40"
"","12/11/2023","Leased","9","IV23196296MR","1627","LSE","LD","10072   Baseline RD ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,000","$2.80","$2,795","$2,895","","","1983","52"
"","12/14/2023","Leased","36","IV23205236MR","1627","LSE","LD","11536   Stoneridge DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,486","$1.95","$2,900","$2,900","","1,640","1994","37"
"","01/22/2024","Leased","14","IV23206922MR","1627","LSE","LD","9849   Allesandro CT ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","1,000","$2.70","$2,695","$2,695","","2,000","1983","76"
"","11/24/2023","Leased","19","IV23210904MR","1543","LSE","LD","914  S Mountain AVE #D","ONTARIO","2","2.00 (1 0 1 0)","960","$2.19","$2,100","$2,100","","960","1979","7"
"","12/08/2023","Leased","12","IV23211010MR","1627","LSE","LD","8063   Cresta Bella RD ","RANCHO CUCAMONGA","3","3.00 (2 0 0 1)","1,769","$1.64","$2,900","$2,900","","2,000","2014","5"
"","01/16/2024","Leased","5","IV23224238MR","1627","LSE","LD","6604   Brighton PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","916","$3.27","$2,995","$2,995","","4,067","1988","35"
"","02/24/2024","Leased","15","IV23230053MR","1543","LSE","LD","904  N Turner AVE #17","ONTARIO","3","3.00 (2 0 1 0)","1,721","$1.86","$3,195","$3,000","","2,145","1991","59"
"","03/22/2024","Leased","14","IV24024708MR","469","LSE","LD","2871   Cedar LN ","POMONA","3","4.00 (4 0 0 0)","1,698","$1.65","$2,800","$2,800","","22,778","2018","48"
"","06/12/2024","Leased","9","IV24029407MR","1627","LSE","LD","7356   Greenhaven AVE #U30","RANCHO CUCAMONGA","1","2.00 (2 0 0 0)","832","$2.46","$2,050","$2,050","","2,744","1990","83"
"","03/05/2024","Leased","8","IV24040504MR","1543","LSE","LD","1217  S Palmetto AVE #C","ONTARIO","2","2.00 (1 0 1 0)","1,302","$1.92","$2,500","$2,500","","1,302","1981","2"
"","05/25/2024","Leased","6","IV24055581MR","1627","LSE","LD","9829   Allesandro CT ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,085","$2.40","$2,600","$2,600","","2,000","1983","5"
"","05/19/2024","Leased","24","IV24057457MR","1627","LSE","LD","10375   Church ST #24","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","1,985","$1.64","$3,250","$3,250","","2,000","2009","56"
"","05/06/2024","Leased","23","IV24065006MR","1627","LSE","LD","7308   Greenhaven AVE #U6","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","832","$3.37","$2,800","$2,800","","2,657","1990","34"
"","05/02/2024","Leased","12","IV24068949MR","1627","LSE","LD","8990   19th ST #378","RANCHO CUCAMONGA","1","1.00 (1 0 0 0)","675","$2.89","$1,950","$1,950","","625","1981","23"
"","05/31/2024","Leased","26","IV24071997MR","1543","LSE","LD","926  W Philadelphia ST #O84","ONTARIO","2","3.00 (2 0 1 0)","932","$2.46","$2,295","$2,295","$0.00","932","1990","43"
"","06/11/2024","Leased","16","IV24075166MR","1627","LSE","LD","8325   Vineyard AVE #5","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","882","$2.66","$2,350","$2,350","","900","1988","42"
"","06/07/2024","Leased","19","IV24105715MR","1627","LSE","LD","7410   Napa  ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","800","$2","$1,600","$1,600","","10,000","1978","6"
"","06/07/2024","Leased","5","IV24109522MR","1627","LSE","LD","8990   19th ST #443","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","925","$2.05","$1,895","$1,895","","1,000","1981","8"
"","06/01/2023","Leased","5","ND23067802MR","469","LSE","LD","675   Texas ST ","POMONA","2","1.00 (1 0 0 0)","960","$2.19","$2,100","$2,150","$0.00","4,225","1928","35"
"","07/28/2023","Leased","25","ND23103828MR","469","LSE","LD","675   Texas ST ","POMONA","2","1.00 (1 0 0 0)","960","$2.08","$2,000","$2,000","$0.00","4,225","1928","45"
"","04/15/2023","Leased","37","OC23046651MR","1543","LSE","LD","1938  E 5TH ST ","ONTARIO","3","3.00 (2 0 1 0)","1,345","$1.93","$2,600","$2,600","","1,313","1980","11"
"","04/22/2023","Leased","13","OC23049894MR","1543","LSE","LD","4076  E Luna Paseo  #22","ONTARIO","3","4.00 (3 0 1 0)","1,605","$1.87","$3,000","$3,000","","","2023","24"
"","05/30/2023","Leased","35","OC23079414MR","487","LSE","LD","612   Boulder CIR ","CLAREMONT","4","4.00 (4 0 0 0)","1,960","$1.94","$3,800","$3,800","","19,530","2021","22"
"","06/12/2023","Leased","16","OC23090247MR","1543","LSE","LD","4081   Luna Paseo E  #37","ONTARIO","3","3.00 (2 0 1 0)","1,500","$2","$3,000","$3,000","","0","2023","17"
"","06/20/2023","Leased","42","OC23096912MR","1795","LSE","LD","1468   Amsterdam CT ","UPLAND","3","3.00 (2 0 1 0)","1,504","$1.86","$2,800","$2,800","$330.00","1,029","2009","10"
"","07/23/2023","Leased","35","OC23119673MR","487","LSE","LD","582   Boulder CIR ","CLAREMONT","3","4.00 (4 0 0 0)","1,760","$2.16","$3,800","$3,800","","19,276","2020","15"
"","08/25/2023","Leased","9","OC23140366MR","1627","LSE","LD","8990   19th ST #226","RANCHO CUCAMONGA","1","1.00 (1 0 0 0)","675","$3.33","$2,250","$2,300","","625","1981","20"
"","08/19/2023","Leased","14","OC23141663MR","1543","LSE","LD","1309  W Mission BLVD #60","ONTARIO","1","1.00 (1 0 0 0)","645","$2.64","$1,700","$1,700","","645","1988","16"
"","12/09/2023","Leased","17","OC23153313MR","469","LSE","LD","711   Banyan WAY ","POMONA","3","4.00 (3 0 1 0)","1,401","$2.11","$2,950","$3,000","$0.00","32,713","2018","71"
"","10/01/2023","Leased","27","OC23155220MR","1795","LSE","LD","1642   Purple Heart PL ","UPLAND","3","3.00 (2 0 1 0)","1,719","$2.09","$3,600","$3,600","","1,184","2022","39"
"","10/06/2023","Leased","23","OC23182978MR","1627","LSE","LD","11532   Stoneridge DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,475","$2.10","$3,100","$3,100","","1,640","1994","5"
"","11/13/2023","Leased","7","OC23203018MR","1627","LSE","LD","7004   Amethyst AVE #1","ALTA LOMA","1","1.00 (0 1 0 0)","475","$3.47","$1,650","$1,650","$0.00","7,500","1950","4"
"","01/31/2024","Leased","15","OC23209984MR","1543","LSE","LD","1309  W Mission BLVD #60","ONTARIO","1","1.00 (1 0 0 0)","645","$2.64","$1,700","$1,700","","645","1988","64"
"","01/19/2024","Leased","11","OC23231615MR","1455","LSE","LD","5102   Aspen DR ","MONTCLAIR","3","3.00 (3 0 0 0)","1,426","$1.89","$2,695","$2,695","","1,426","1981","16"
"","01/22/2024","Leased","43","OC24005383MR","1543","LSE","LD","2042  S Bon View AVE #A","ONTARIO","3","3.00 (2 0 1 0)","1,460","$1.85","$2,700","$2,650","","2,000","1984","12"
"","02/28/2024","Leased","29","OC24008190MR","1795","LSE","LD","719   Highline WAY ","UPLAND","3","4.00 (3 0 1 0)","1,922","$1.66","$3,200","$3,200","","912","2021","43"
"","05/23/2024","Leased","37","OC24022230MR","1627","LSE","LD","11002   getaway dr ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,890","$2.09","$3,950","$3,700","","","2021","112"
"","02/18/2024","Leased","16","OC24024024MR","469","LSE","LD","3625   Towne Park Cir ","POMONA","3","3.00 (2 0 1 0)","1,362","$2.17","$2,950","$2,950","","1,831","1972","9"
"","02/29/2024","Leased","21","OC24034406MR","1543","LSE","LD","3055  E Via Fiano  ","ONTARIO","3","3.00 (3 0 0 0)","1,462","$1.92","$2,800","$2,800","","799","2017","8"
"","05/04/2024","Leased","23","OC24039673MR","1627","LSE","LD","9596   Seasons DR ","RANCHO CUCAMONGA","4","3.00 (3 0 0 0)","2,213","$3.39","$7,500","$7,500","","2,000","2013","66"
"","03/14/2024","Leased","20","OC24044813MR","1795","LSE","LD","134   Macintosh WAY ","UPLAND","2","3.00 (2 0 1 0)","1,149","$2.31","$2,650","$2,650","","567","2017","7"
"","06/01/2024","Leased","21","OC24058441MR","469","LSE","LD","960  E Bonita AVE #28","POMONA","2","2.00 (2 0 0 0)","955","$2.51","$2,400","$2,450","","354,990","1979","49"
"","04/23/2024","Leased","23","OC24064363MR","1627","LSE","LD","11532   Stoneridge DR ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,475","$2.02","$2,980","$2,980","","1,640","1994","20"
"","06/23/2024","Leased","29","OC24101891MR","1627","LSE","LD","9532   Wellspring PL ","RANCHO CUCAMONGA","4","4.00 (2 0 2 0)","2,000","$1.80","$3,600","$3,600","","2,000","2021","26"
"","06/06/2023","Leased","","P1-13722PF","1627","LSE","LD","8820   Knollwood DR ","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","718","$3.03","$2,175","$2,175","$0.00","1,600","1984","0"
"","08/28/2023","Leased","58","P1-14659PF","1543","LSE","LD","2870  E Via Fiano  #43","ONTARIO","3","3.00 (2 0 1 0)","1,749","$1.69","$2,950","$2,950","$0.00","1,098","2016","19"
"","03/23/2024","Leased","14","PF23207545PF","469","LSE","LD","391  E Kingsley AVE ","POMONA","1","1.00 (1 0 0 0)","702","$2.46","$1,725","$1,725","$0.00","9,429","1948","122"
"","04/28/2023","Leased","17","PW22244570MR","1543","LSE","LD","943   Carlton Privado  ","ONTARIO","2","3.00 (2 0 1 0)","1,201","$2.16","$2,600","$2,734","","1,201","1987","156"
"","07/06/2023","Leased","34","PW23067886MR","1627","LSE","LD","8549   San Jacinto CT ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,231","$2.23","$2,750","$2,750","","2,000","1987","64"
"","05/10/2023","Leased","15","PW23072086MR","1795","LSE","LD","118   Stillman WAY ","UPLAND","2","1.00 (1 0 0 0)","882","$2.41","$2,125","$2,125","$0.00","400","1971","12"
"","05/16/2023","Leased","20","PW23072463MR","487","LSE","LD","860   Connors CT ","CLAREMONT","2","3.00 (3 0 0 0)","1,668","$2.04","$3,400","$3,400","","79,420","1987","5"
"","06/30/2023","Leased","25","PW23073041MR","1543","LSE","LD","4061  E Luna Paseo  #30","ONTARIO","3","4.00 (3 0 1 0)","1,654","$2.00","$3,300","$3,300","","","2023","52"
"","06/29/2023","Leased","13","PW23075431MR","1543","LSE","LD","1309  W Mission BLVD #96","ONTARIO","2","1.00 (1 0 0 0)","711","$2.36","$1,675","$1,675","","645","1988","7"
"","10/27/2023","Leased","17","PW23173104MR","1627","LSE","LD","11008   Deckhouse DR ","RANCHO CUCAMONGA","3","3.00 (3 0 0 0)","2,242","$1.72","$3,850","$3,850","","2,242","2021","37"
"","10/25/2023","Leased","7","PW23175802MR","1543","LSE","LD","864   Carlton Privado  ","ONTARIO","2","3.00 (2 0 1 0)","1,201","$2.25","$2,700","$2,750","","1,201","1988","35"
"","11/14/2023","Leased","14","PW23200174MR","1543","LSE","LD","1103  W Francis ST #A","ONTARIO","2","2.00 (1 0 1 0)","1,088","$2.30","$2,500","$2,500","","1,045","1980","4"
"","01/30/2024","Leased","3","PW23214397MR","487","LSE","LD","901  W Arrow  #1","CLAREMONT","3","3.00 (3 0 0 0)","1,555","$1.99","$3,100","$3,100","","33,308","1992","64"
"","02/12/2024","Leased","15","PW24009983MR","1543","LSE","LD","935  S Mountain AVE ","ONTARIO","2","1.00 (1 0 0 0)","1,092","$2.01","$2,200","$2,200","","2,690","1979","14"
"","03/18/2024","Leased","10","PW24022861MR","1543","LSE","LD","838   Boulder Privado  ","ONTARIO","2","3.00 (2 0 1 0)","1,129","$2.44","$2,750","$2,750","","1,129","1986","43"
"","03/10/2024","Leased","26","PW24025076MR","1795","LSE","LD","1516   Barcelona CT ","UPLAND","4","3.00 (2 0 1 0)","1,626","$1.91","$3,100","$3,100","","1,109","2011","32"
"","03/29/2024","Leased","44","PW24046472MR","469","LSE","LD","2018   Las Vegas AVE #2","POMONA","3","2.00 (2 0 0 0)","1,427","$2.07","$2,950","$2,950","","32,066","1963","21"
"","09/04/2023","Leased","1","RS23144585MR","469","LSE","LD","1397  W Phillips BLVD ","POMONA","3","3.00 (2 0 1 0)","1,968","$1.56","$3,075","$3,075","$0.00","0","2008","28"
"","06/09/2024","Leased","13","RS24111784MR","1543","LSE","LD","1720  S Mountain AVE #C","ONTARIO","2","3.00 (2 0 1 0)","1,087","$1.98","$2,150","$2,150","","1,087","1985","7"
"","02/14/2024","Leased","35","SR23218907MR","487","LSE","LD","617  S College AVE ","CLAREMONT","4","3.00 (1 1 1 0)","1,343","$2.38","$3,200","$3,200","","206,518","1981","71"
"","02/13/2024","Leased","8","SR23224464MR","469","LSE","LD","3636   Sumner AVE #111","POMONA","2","2.00 (2 0 0 0)","1,213","$2.06","$2,500","$2,500","","81,775","1979","30"
"","02/03/2024","Leased","10","SR23227260MR","1627","LSE","LD","9618   Nova PL ","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","1,002","$2.74","$2,750","$2,750","","1,002","2021","47"
"","08/29/2023","Leased","6","SW23154183MR","1543","LSE","LD","1604  S Mountain AVE #7A","ONTARIO","2","2.00 (2 0 0 0)","1,064","$2.06","$2,195","$2,595","","1,064","1983","12"
"","12/11/2023","Leased","32","TR22243850MR","469","LSE","LD","961  E Phillips BLVD ","POMONA","3","3.00 (3 0 0 0)","2,000","$1.63","$3,250","$3,250","","38,777","2022","389"
"","04/22/2023","Leased","1","TR23039034MR","1455","LSE","LD","4792   Canoga ST #4","MONTCLAIR","2","2.00 (1 0 1 0)","1,050","$2.10","$2,200","$2,200","$0.00","7,642","1964","45"
"","05/01/2023","Leased","1","TR23047759MR","1627","LSE","LD","9310   Hellman Ave ","RANCHO CUCAMONGA","3","3.00 (2 1 0 0)","1,910","$1.68","$3,200","$3,200","","1,567","2022","29"
"","04/26/2023","Leased","11","TR23050054MR","1543","LSE","LD","1355  N San Diego AVE ","ONTARIO","2","1.00 (1 0 0 0)","816","$2.57","$2,100","$2,100","$0.00","3,220","1971","30"
"","05/28/2023","Leased","8","TR23054944MR","1543","LSE","LD","1235  E D ST #19","ONTARIO","2","2.00 (1 0 1 0)","1,048","$1.91","$2,000","$2,000","$295.00","536","1981","12"
"","05/02/2023","Leased","23","TR23057417MR","1543","LSE","LD","926   W Philadelphia St #4","ONTARIO","2","3.00 (2 0 1 0)","932","$2.58","$2,400","$2,500","","932","1990","12"
"","04/30/2023","Leased","16","TR23058370MR","1543","LSE","LD","2350  S Via Esplanade  #32","ONTARIO","4","3.00 (3 0 0 0)","1,946","$1.54","$3,000","$3,000","","999","2019","22"
"","07/01/2023","Leased","23","TR23063663MR","1627","LSE","LD","8303   Vineyard AVE #5","RANCHO CUCAMONGA","2","2.00 (2 0 0 0)","866","$2.54","$2,200","$2,200","","880","1988","45"
"","05/06/2023","Leased","32","TR23065352MR","1455","LSE","LD","5103   Aspen DR ","MONTCLAIR","3","2.00 (1 1 0 0)","1,258","$2.11","$2,650","$2,650","$320.00","1,426","1981","9"
"","05/03/2023","Leased","27","TR23066296MR","1543","LSE","LD","960   Pinyon CT ","ONTARIO","2","2.00 (1 0 1 0)","1,376","$1.80","$2,480","$2,480","","1,376","1980","11"
"","05/08/2023","Leased","10","TR23072043MR","1543","LSE","LD","4061   E Luna Paseo  #26","ONTARIO","3","3.00 (2 0 1 0)","1,494","$2.07","$3,100","$3,150","","1,000","2023","8"
"","06/12/2023","Leased","16","TR23072062MR","1543","LSE","LD","4061   E Paseo Luna  #28","ONTARIO","3","3.00 (2 0 1 0)","1,494","$2.01","$3,000","$3,000","","100","2023","44"
"","05/23/2023","Leased","16","TR23074303MR","1543","LSE","LD","1050  N Turner AVE #175","ONTARIO","2","2.00 (2 0 0 0)","1,382","$1.92","$2,650","$2,650","","1,492","1996","22"
"","05/30/2023","Leased","19","TR23077961MR","1543","LSE","LD","1949  E Yale ST ","ONTARIO","3","3.00 (2 0 1 0)","1,345","$2.04","$2,750","$2,750","","1,313","1980","24"
"","06/05/2023","Leased","18","TR23086781MR","1627","LSE","LD","7374   Greenhaven Ave #46  ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,400","$2.07","$2,900","$2,800","$0.00","3,000","1977","18"
"","08/17/2023","Leased","12","TR23093861MR","469","LSE","LD","1708   Benedict WAY ","POMONA","2","2.00 (2 0 0 0)","1,036","$2.03","$2,100","$2,100","","1,641","1968","66"
"","07/10/2023","Leased","31","TR23099021MR","1543","LSE","LD","944  N Divino Privado  #62","ONTARIO","3","4.00 (3 0 1 0)","1,654","$1.92","$3,175","$3,175","","","2023","35"
"","07/20/2023","Leased","15","TR23104057MR","487","LSE","LD","3   cornell  ","CLAREMONT","3","3.00 (3 0 0 0)","1,658","$2.38","$3,950","$3,950","","","2004","35"
"","07/17/2023","Leased","58","TR23105893MR","1627","LSE","LD","11512   Stonecrest  ","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,475","$2","$2,950","$2,950","","1,640","1993","5"
"","07/28/2023","Leased","28","TR23108332MR","469","LSE","LD","1431   Ledgestone LN ","POMONA","4","3.00 (2 0 1 0)","1,493","$1.81","$2,700","$2,700","","46,109","2007","17"
"","07/28/2023","Leased","39","TR23111580MR","1543","LSE","LD","3060 E  Via Rosso  ","ONTARIO","3","3.00 (2 0 1 0)","1,749","$1.72","$3,000","$3,000","","","2017","34"
"","07/12/2023","Leased","4","TR23115033MR","469","LSE","LD","2410   N Towne  #57","POMONA","2","2.00 (2 0 0 0)","1,018","$2.46","$2,500","$2,500","","202,946","1987","11"
"","08/22/2023","Leased","1","TR23120851MR","1543","LSE","LD","1137  W Whittlers LN ","ONTARIO","2","3.00 (2 0 1 0)","1,258","$1.99","$2,500","$2,500","","1,650","1981","37"
"","10/11/2023","Leased","29","TR23123380MR","1627","LSE","LD","11090   Mountain View DR #62","RANCHO CUCAMONGA","4","3.00 (2 0 1 0)","2,044","$1.71","$3,495","$3,495","","2,200","2003","92"
"","08/23/2023","Leased","13","TR23130319MR","1543","LSE","LD","1211  S Palmetto AVE #E","ONTARIO","2","2.00 (1 0 1 0)","1,232","$1.87","$2,300","$2,300","","1,232","1981","28"
"","07/29/2023","Leased","2","TR23130420MR","1627","LSE","LD","9685   Northampton DR ","RANCHO CUCAMONGA","3","2.00 (2 0 0 0)","1,160","$2.41","$2,800","$2,800","","4,003","1988","6"
"","08/22/2023","Leased","14","TR23141514MR","1795","LSE","LD","493  N 11th AVE ","UPLAND","1","1.00 (1 0 0 0)","600","$2.50","$1,500","$1,500","$0.00","7,200","1952","10"
"","08/19/2023","Leased","2","TR23142335MR","469","LSE","LD","816   Pommelo WAY ","POMONA","3","4.00 (1 2 1 0)","1,940","$1.55","$3,000","$3,000","","24,973","2017","12"
"","09/25/2023","Leased","9","TR23142674MR","469","LSE","LD","624   Abbey LN #5","POMONA","2","1.00 (1 0 0 0)","850","$2.35","$2,000","$2,179","$0.00","7,590","1963","47"
"","08/16/2023","Leased","6","TR23145231MR","1795","LSE","LD","143   Rosemary WAY ","UPLAND","2","3.00 (2 0 1 0)","1,211","$2.02","$2,450","$2,450","","1,029","2021","7"
"","11/10/2023","Leased","22","TR23151038MR","1795","LSE","LD","1414   Fredericks LN ","UPLAND","2","1.00 (1 0 0 0)","994","$2.01","$2,000","$2,000","","994","1974","87"
"","10/02/2023","Leased","8","TR23155705MR","1543","LSE","LD","4061   E Luna Paseo  ","ONTARIO","4","4.00 (3 0 1 0)","2,202","$1.59","$3,500","$3,500","","2,000","2023","42"
"","12/27/2023","Leased","23","TR23159849MR","469","LSE","LD","377   Adobe Ln ","POMONA","3","2.00 (2 0 0 0)","1,593","$1.69","$2,700","$2,600","","122,722","2004","20"
"","10/31/2023","Leased","32","TR23163316MR","1627","LSE","LD","8074   Joplin PL #103","RANCHO CUCAMONGA","2","3.00 (3 0 0 0)","1,679","$1.73","$2,900","$2,900","","1,100","2006","49"
"","09/19/2023","Leased","17","TR23164403MR","1795","LSE","LD","126   Macintosh WAY ","UPLAND","3","3.00 (2 0 1 0)","1,525","$1.87","$2,850","$2,850","$0.00","759","2016","17"
"","09/29/2023","Leased","1","TR23167784MR","1543","LSE","LD","4065   Liliana Paseo East  #4","ONTARIO","3","3.00 (2 0 1 0)","1,494","$2.21","$3,300","$3,300","","","2023","20"
"","10/10/2023","Leased","8","TR23170784MR","1543","LSE","LD","1309  W Mission BLVD #136","ONTARIO","2","1.00 (1 0 0 0)","710","$3.10","$2,200","$2,200","$0.00","571","1988","24"
"","11/11/2023","Leased","28","TR23172918MR","1543","LSE","LD","2942  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,580","$1.77","$2,800","$2,800","","799","2016","42"
"","10/13/2023","Leased","18","TR23174606MR","487","LSE","LD","1016  W Baseline RD ","CLAREMONT","4","3.00 (3 0 0 0)","1,790","$1.96","$3,500","$3,500","","39,751","2020","22"
"","10/25/2023","Leased","45","TR23176709MR","1627","LSE","LD","11052   Daybreeze DR ","RANCHO CUCAMONGA","4","4.00 (3 0 1 0)","2,340","$1.28","$3,000","$3,000","","2,102","2021","16"
"","10/31/2023","Leased","4","TR23178229MR","1543","LSE","LD","3022  E Via Fiano  ","ONTARIO","3","3.00 (2 0 1 0)","1,580","$1.77","$2,800","$2,800","","1,580","2016","20"
"","10/27/2023","Leased","22","TR23178432MR","1627","LSE","LD","7353   Ellena  #28","RANCHO CUCAMONGA","3","3.00 (2 0 1 0)","1,696","$1.77","$3,000","$3,000","","1,009","2003","32"
"","11/14/2023","Leased","8","TR23179623MR","1627","LSE","LD","8231   Tapia Via DR #1","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","900","$2.06","$1,850","$1,850","$0.00","9,000","1963","49"
"","10/23/2023","Leased","13","TR23183743MR","1795","LSE","LD","595   Katy DR ","UPLAND","3","3.00 (3 0 0 0)","1,729","$1.79","$3,095","$3,095","$0.00","539","2015","21"
"","11/06/2023","Leased","8","TR23183802MR","1627","LSE","LD","8231   Tapia Via DR #2","RANCHO CUCAMONGA","2","1.00 (1 0 0 0)","5,508","$0.34","$1,850","$1,850","$0.00","9,000","1963","35"
"","12/03/2023","Leased","17","TR23187936MR","469","LSE","LD","1036   Fernleaf  ","POMONA","3","4.00 (3 0 0 1)","1,605","$1.81","$2,900","$2,800","$0.00","","2020","54"
"","04/12/2024","Leased","16","TR23188287MR","469","LSE","LD","1413   Girona Dr #D","POMONA","1","1.00 (1 0 0 0)","400","$3","$1,200","$1,200","","1,800","2018","50"
"","04/12/2024","Leased","15","TR23188384MR","469","LSE","LD","1413   Girona Dr #C","POMONA","1","1.00 (1 0 0 0)","300","$4","$1,200","$1,200","","1,800","2018","114"
"","11/01/2023","Leased","19","TR23195202MR","1122","LSE","LD","11852   Ottawa PL ","CHINO","3","3.00 (2 0 1 0)","1,450","$1.79","$2,600","$2,600","","1,450","1986","11"
"","11/16/2023","Leased","23","TR23196665MR","1543","LSE","LD","1320  N Elderberry AVE ","ONTARIO","3","3.00 (2 0 1 0)","1,246","$2.25","$2,800","$2,800","","1,150","1976","9"
"","11/25/2023","Leased","13","TR23197008MR","1543","LSE","LD","1150  W Phillips ST #AP134","ONTARIO","2","2.00 (1 1 0 0)","956","$2.30","$2,200","$2,200","","2,700","1987","27"
"","11/27/2023","Leased","20","TR23198002MR","1795","LSE","LD","934  W Arrow  #B","UPLAND","2","3.00 (2 0 1 0)","1,120","$2.32","$2,600","$2,600","","1,200","1984","34"
